--- ATOX DEGRADATION & THERMAL RECESSION SIMULATION ---
Final Status,FAIL (Layer Eroded Away!)

--- SIMULATION PARAMETERS ---
Altitude [km],600
F10.7 Solar Index,200
Material Type,Kapton (3.0e-24)
Initial Thickness [mm],0.5
Initial Absorptivity,0.35
Emissivity,0.80

--- TELEMETRY DATA ---
Timeline [Years],Accumulated Fluence [atoms/cm2],Remaining Thickness [mm],Degraded Absorptivity,Equilibrium Temperature [C]
6.8686868686868685,3.1467238793791077e+22,0.0,0.9,132.2249398028939
6.96969696969697,3.1929992305464475e+22,0.0,0.9,132.2249398028939
7.070707070707071,3.2392745817137874e+22,0.0,0.9,132.2249398028939
7.171717171717172,3.2855499328811273e+22,0.0,0.9,132.2249398028939
7.2727272727272725,3.331825284048467e+22,0.0,0.9,132.2249398028939
7.373737373737374,3.378100635215807e+22,0.0,0.9,132.2249398028939
7.474747474747475,3.424375986383147e+22,0.0,0.9,132.2249398028939
7.575757575757576,3.4706513375504867e+22,0.0,0.9,132.2249398028939
7.6767676767676765,3.516926688717826e+22,0.0,0.9,132.2249398028939
7.777777777777778,3.563202039885166e+22,0.0,0.9,132.2249398028939
7.878787878787879,3.6094773910525062e+22,0.0,0.9,132.2249398028939
7.97979797979798,3.655752742219846e+22,0.0,0.9,132.2249398028939
8.080808080808081,3.7020280933871855e+22,0.0,0.9,132.2249398028939
8.181818181818182,3.7483034445545254e+22,0.0,0.9,132.2249398028939
8.282828282828282,3.794578795721865e+22,0.0,0.9,132.2249398028939
8.383838383838384,3.840854146889205e+22,0.0,0.9,132.2249398028939
8.484848484848484,3.8871294980565445e+22,0.0,0.9,132.2249398028939
8.585858585858587,3.933404849223885e+22,0.0,0.9,132.2249398028939
8.686868686868687,3.979680200391224e+22,0.0,0.9,132.2249398028939
8.787878787878787,4.025955551558564e+22,0.0,0.9,132.2249398028939
8.88888888888889,4.072230902725905e+22,0.0,0.9,132.2249398028939
8.98989898989899,4.118506253893244e+22,0.0,0.9,132.2249398028939
9.090909090909092,4.164781605060584e+22,0.0,0.9,132.2249398028939
9.191919191919192,4.2110569562279235e+22,0.0,0.9,132.2249398028939
9.292929292929292,4.257332307395263e+22,0.0,0.9,132.2249398028939
9.393939393939394,4.303607658562603e+22,0.0,0.9,132.2249398028939
9.494949494949495,4.349883009729943e+22,0.0,0.9,132.2249398028939
9.595959595959595,4.396158360897282e+22,0.0,0.9,132.2249398028939
9.696969696969697,4.442433712064623e+22,0.0,0.9,132.2249398028939
9.797979797979798,4.488709063231963e+22,0.0,0.9,132.2249398028939
9.8989898989899,4.5349844143993025e+22,0.0,0.9,132.2249398028939
10.0,4.581259765566642e+22,0.0,0.9,132.2249398028939
